1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
1199.0,0.0,0.0,None,2,TwnhsE,TA,No,300.0,0.0,GLQ,Unf,0,0,Gd,899.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,Plywood,Plywood,None,None,0,PConc,2,Typ,530.0,2,TA,RFn,TA,Attchd,1993.0,1199.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7892.0,Inside,55.0,Reg,0.0,120,RL,0.0,None,None,0.0,3,SawyerW,63.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,1199.0,AllPub,0.0,1993,1993,2008,153900.0
1586.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1362.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,HdBoard,HdBoard,None,TA,1,CBlock,2,Typ,435.0,2,TA,Unf,TA,Attchd,1979.0,1586.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,17043.0,CulDSac,48.0,IR1,0.0,20,RL,0.0,None,None,0.0,1,NWAmes,0.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1362.0,AllPub,192.0,1979,1998,2009,181000.0
660.0,688.0,0.0,None,3,1Fam,TA,No,512.0,0.0,BLQ,Unf,0,0,TA,148.0,Y,PosN,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,Fa,1,CBlock,1,Typ,453.0,2,TA,RFn,TA,Attchd,1966.0,1348.0,1,GasA,TA,2Story,1,TA,Lvl,Gtl,7590.0,Inside,69.0,Reg,0.0,60,RL,266.0,BrkFace,None,0.0,7,NAmes,108.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,660.0,AllPub,188.0,1966,1966,2006,155000.0
1216.0,941.0,0.0,None,4,1Fam,TA,No,445.0,0.0,Rec,Unf,0,0,TA,479.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,GdPrv,Gd,2,CBlock,2,Typ,487.0,2,TA,Fin,TA,Attchd,1966.0,2157.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14200.0,Corner,88.0,Reg,0.0,60,RL,309.0,BrkFace,None,0.0,5,NAmes,66.0,6,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,924.0,AllPub,105.0,1966,1966,2006,226000.0
1022.0,1032.0,0.0,None,3,1Fam,TA,No,695.0,0.0,GLQ,Unf,1,0,Gd,297.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,390.0,2,TA,RFn,TA,BuiltIn,2000.0,2054.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12224.0,Corner,110.56219968868204,IR1,0.0,60,RL,40.0,BrkFace,None,0.0,7,Gilbert,48.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,992.0,AllPub,24.0,2000,2000,2009,244000.0
1327.0,0.0,0.0,None,3,1Fam,TA,No,405.0,0.0,Rec,Unf,1,0,TA,658.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,624.0,2,TA,Unf,TA,Detchd,1974.0,1327.0,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,7388.0,Corner,75.0,Reg,0.0,20,RL,0.0,None,None,0.0,7,NAmes,0.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1063.0,AllPub,0.0,1959,2002,2007,150750.0
1296.0,0.0,0.0,None,2,1Fam,TA,No,1005.0,0.0,GLQ,Unf,1,0,Ex,262.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,471.0,2,TA,Fin,TA,Attchd,2001.0,1296.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6853.0,Inside,82.78284846512591,IR1,0.0,20,RL,136.0,BrkFace,None,0.0,6,Timber,25.0,5,8,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1267.0,AllPub,192.0,2001,2002,2009,220000.0
1682.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1304.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,MnPrv,Gd,1,PConc,2,Typ,530.0,2,TA,Unf,TA,Attchd,1970.0,1682.0,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,10400.0,Inside,80.0,Reg,0.0,20,RL,288.0,BrkFace,None,0.0,5,NWAmes,0.0,6,7,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,7,1304.0,AllPub,98.0,1970,1970,2008,174000.0
1214.0,0.0,0.0,None,3,1Fam,TA,No,695.0,0.0,BLQ,Unf,0,0,TA,519.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,None,Fa,1,CBlock,2,Typ,318.0,1,TA,RFn,TA,Attchd,1967.0,1214.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10355.0,Corner,101.75952043912156,IR1,0.0,20,RL,196.0,BrkFace,None,0.0,7,NAmes,111.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,1214.0,AllPub,0.0,1967,1967,2007,143000.0
1004.0,848.0,0.0,None,3,1Fam,TA,Mn,668.0,0.0,GLQ,Unf,0,0,Gd,336.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,GdPrv,TA,2,PConc,2,Typ,660.0,3,TA,Fin,TA,Attchd,1999.0,1852.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9066.0,Inside,73.0,IR1,0.0,60,RL,320.0,BrkFace,None,0.0,12,CollgCr,106.0,5,8,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1004.0,AllPub,224.0,1999,2000,2008,230000.0
928.0,836.0,0.0,None,3,1Fam,TA,No,821.0,0.0,GLQ,Unf,1,0,Gd,107.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,MnPrv,None,0,PConc,2,Typ,470.0,2,TA,RFn,TA,Attchd,1997.0,1764.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,15426.0,Inside,65.0,IR1,0.0,60,RL,0.0,None,None,0.0,8,CollgCr,99.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,928.0,AllPub,276.0,1997,1997,2009,231500.0
1734.0,0.0,0.0,None,3,1Fam,TA,Av,1300.0,0.0,GLQ,Unf,1,0,Gd,434.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,660.0,2,TA,Fin,TA,Attchd,2005.0,1734.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11645.0,Inside,78.0,Reg,0.0,20,RL,0.0,None,None,0.0,1,CollgCr,24.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1734.0,AllPub,160.0,2005,2005,2006,260000.0
910.0,475.0,0.0,None,4,1Fam,TA,No,507.0,0.0,Rec,Unf,0,0,TA,403.0,Y,Artery,Norm,SBrkr,0.0,Fa,TA,BrkFace,Wd Sdng,MnPrv,None,0,CBlock,2,Typ,720.0,2,TA,Unf,TA,Detchd,2000.0,1385.0,0,GasA,Fa,1.5Fin,1,TA,Lvl,Gtl,8520.0,Corner,71.0,Reg,0.0,50,RL,0.0,None,None,0.0,6,NAmes,0.0,4,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,910.0,AllPub,0.0,1952,1952,2010,166000.0
1501.0,0.0,0.0,None,3,1Fam,TA,Gd,679.0,0.0,GLQ,Unf,1,0,Gd,811.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,577.0,2,TA,RFn,TA,Attchd,1999.0,1501.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10335.0,Inside,78.0,IR1,0.0,20,RL,183.0,BrkFace,None,0.0,6,CollgCr,29.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1490.0,AllPub,144.0,1999,1999,2009,204000.0
875.0,0.0,0.0,None,2,1Fam,TA,No,209.0,0.0,BLQ,Unf,1,0,TA,506.0,Y,Norm,Norm,FuseA,0.0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,BrkTil,1,Typ,180.0,1,TA,Unf,Fa,Detchd,1931.0,875.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,6120.0,Corner,51.0,Reg,0.0,30,RM,0.0,None,None,0.0,11,BrkSide,0.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,715.0,AllPub,48.0,1931,1993,2009,105000.0
884.0,1151.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,884.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,434.0,2,TA,Fin,TA,BuiltIn,2001.0,2035.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9505.0,CulDSac,59.9111111111111,IR1,0.0,60,RL,180.0,BrkFace,None,0.0,5,Gilbert,48.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,884.0,AllPub,144.0,2001,2001,2010,222500.0
896.0,448.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,896.0,Y,Norm,Norm,FuseA,0.0,TA,TA,MetalSd,MetalSd,None,None,0,BrkTil,1,Typ,240.0,1,TA,Unf,Fa,Detchd,1936.0,1344.0,0,GasA,Gd,1.5Fin,1,TA,Lvl,Gtl,6240.0,Inside,78.99367063252599,Reg,0.0,50,RM,0.0,None,None,0.0,4,BrkSide,114.0,4,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,896.0,AllPub,200.0,1936,1950,2006,115000.0
969.0,0.0,0.0,None,3,1Fam,TA,Av,716.0,0.0,BLQ,Unf,0,0,TA,253.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,440.0,2,TA,Unf,TA,Attchd,1975.0,969.0,1,GasA,TA,1Story,1,TA,Lvl,Gtl,10356.0,Corner,120.0,Reg,0.0,20,RL,0.0,None,None,0.0,1,CollgCr,0.0,6,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,969.0,AllPub,0.0,1975,1975,2007,122000.0
1097.0,896.0,0.0,None,4,1Fam,TA,No,416.0,0.0,Rec,Unf,0,0,TA,409.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,GdWo,Gd,1,CBlock,2,Typ,495.0,2,TA,RFn,TA,Attchd,1971.0,1993.0,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,14803.0,CulDSac,59.9111111111111,IR1,0.0,60,RL,252.0,BrkFace,None,0.0,6,NWAmes,66.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,825.0,AllPub,0.0,1971,1971,2006,190000.0
774.0,1194.0,0.0,None,4,1Fam,None,None,0.0,0.0,None,None,0,0,None,774.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,680.0,3,TA,Fin,TA,BuiltIn,2009.0,1968.0,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,12003.0,Corner,92.0,Reg,0.0,60,RL,84.0,BrkFace,None,0.0,5,Timber,75.0,5,8,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,8,774.0,AllPub,0.0,2009,2010,2010,269500.0
991.0,956.0,0.0,None,3,1Fam,TA,No,222.0,0.0,GLQ,Unf,0,0,Gd,769.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,GdWo,Gd,1,PConc,2,Typ,678.0,2,TA,RFn,TA,Attchd,2004.0,1947.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12552.0,Corner,100.0,Reg,0.0,60,FV,0.0,None,None,0.0,5,Somerst,136.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,991.0,AllPub,0.0,2004,2005,2010,254900.0
1232.0,0.0,0.0,None,3,1Fam,TA,No,660.0,0.0,BLQ,Unf,0,0,Gd,572.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,None,None,0,PConc,2,Typ,516.0,2,TA,Unf,TA,Attchd,1984.0,1232.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,11120.0,CulDSac,59.9111111111111,IR1,0.0,20,RL,0.0,None,None,0.0,6,Veenker,0.0,6,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1232.0,AllPub,0.0,1984,1984,2008,162500.0
1541.0,0.0,0.0,None,3,1Fam,TA,Mn,1201.0,0.0,BLQ,Unf,0,0,Gd,340.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,532.0,2,TA,RFn,TA,Attchd,2005.0,1541.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,12182.0,Corner,95.0,Reg,0.0,20,RL,226.0,BrkFace,None,0.0,5,NridgHt,70.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,7,1541.0,AllPub,0.0,2005,2005,2010,220000.0
1610.0,551.0,0.0,None,3,1Fam,TA,No,1288.0,0.0,GLQ,Unf,1,0,Ex,294.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,1,Typ,789.0,3,TA,Fin,TA,Attchd,2007.0,2161.0,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,10562.0,Inside,86.0,Reg,0.0,60,RL,300.0,Stone,None,0.0,11,NridgHt,120.0,5,8,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,8,1582.0,AllPub,178.0,2007,2007,2007,325624.0
840.0,880.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,840.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,440.0,2,TA,Fin,TA,Attchd,2004.0,1720.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8244.0,Inside,62.0,IR1,0.0,60,RL,0.0,None,None,0.0,5,Gilbert,48.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,840.0,AllPub,100.0,2004,2004,2007,183500.0
1217.0,0.0,0.0,None,3,1Fam,TA,Av,611.0,0.0,GLQ,Unf,1,0,Gd,577.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,GdPrv,None,0,PConc,2,Typ,497.0,2,TA,Unf,TA,Attchd,1990.0,1217.0,0,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,9947.0,CulDSac,59.9111111111111,IR1,0.0,80,RL,0.0,None,None,0.0,6,Mitchel,27.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1188.0,AllPub,168.0,1990,1991,2009,173000.0
1431.0,0.0,0.0,None,3,1Fam,TA,Av,560.0,0.0,GLQ,Unf,1,0,Gd,871.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,666.0,2,TA,Fin,TA,Attchd,1999.0,1431.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9017.0,Inside,68.0,IR1,0.0,20,RL,0.0,None,None,0.0,9,CollgCr,35.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1431.0,AllPub,0.0,1999,1999,2009,192000.0
864.0,0.0,0.0,None,3,1Fam,TA,Av,390.0,0.0,ALQ,Unf,0,0,TA,474.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,352.0,1,TA,Unf,TA,Detchd,1989.0,864.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7180.0,Inside,60.0,IR1,0.0,20,RL,0.0,None,None,0.0,5,CollgCr,0.0,7,5,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,5,864.0,AllPub,0.0,1972,1972,2008,127000.0
1121.0,0.0,0.0,None,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,1121.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,440.0,2,TA,RFn,TA,Attchd,2003.0,1121.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8546.0,Corner,80.0,Reg,0.0,20,RM,0.0,None,None,0.0,3,Edwards,64.0,5,4,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,1121.0,AllPub,132.0,2003,2004,2010,140000.0
848.0,0.0,0.0,None,1,TwnhsE,TA,Av,662.0,0.0,GLQ,Unf,1,0,Gd,186.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,1,Typ,420.0,2,TA,RFn,TA,Attchd,2004.0,848.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4438.0,Inside,66.61831579978588,Reg,0.0,120,RM,205.0,BrkFace,None,0.0,1,CollgCr,0.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,3,848.0,AllPub,149.0,2004,2004,2008,149000.0
720.0,564.0,0.0,Grvl,2,1Fam,TA,No,312.0,0.0,LwQ,Unf,0,0,TA,408.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,AsbShng,AsbShng,MnWw,None,0,CBlock,1,Typ,240.0,1,TA,Unf,TA,Detchd,1948.0,1284.0,1,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,3500.0,Inside,50.0,Reg,0.0,50,RM,0.0,None,None,0.0,4,OldTown,35.0,7,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,720.0,AllPub,0.0,1947,1950,2009,110000.0
1696.0,0.0,0.0,None,3,1Fam,None,None,0.0,0.0,None,None,0,0,None,1140.0,Y,RRAe,Norm,SBrkr,0.0,Gd,TA,HdBoard,HdBoard,None,TA,1,CBlock,1,Min2,349.0,1,TA,RFn,TA,Attchd,1962.0,1696.0,1,GasA,TA,1Story,1,TA,Lvl,Gtl,13673.0,CulDSac,40.0,IR1,0.0,20,RL,0.0,None,None,0.0,3,Sawyer,30.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,1140.0,AllPub,0.0,1962,1962,2007,143900.0
1092.0,0.0,0.0,None,3,1Fam,TA,No,787.0,0.0,Rec,Unf,1,0,Gd,305.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,CBlock,1,Typ,504.0,2,Gd,RFn,TA,Attchd,1964.0,1092.0,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8250.0,Inside,75.0,Reg,0.0,20,RL,260.0,Stone,None,0.0,7,NAmes,0.0,7,6,Y,0.0,None,CompShg,Hip,Normal,WD,0.0,Pave,6,1092.0,AllPub,0.0,1964,1964,2008,145000.0
1212.0,0.0,0.0,None,3,1Fam,TA,Mn,36.0,0.0,GLQ,Unf,0,0,Gd,1176.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,None,0,PConc,2,Typ,460.0,2,TA,RFn,TA,Attchd,2009.0,1212.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10420.0,Corner,83.0,Reg,0.0,20,RL,0.0,None,None,0.0,3,Edwards,22.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1212.0,AllPub,100.0,2009,2009,2010,186000.0
932.0,920.0,0.0,None,3,1Fam,TA,No,822.0,0.0,GLQ,Unf,1,0,Gd,78.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,644.0,2,TA,RFn,TA,Attchd,2009.0,1852.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8640.0,Inside,72.0,Reg,0.0,60,FV,0.0,None,None,0.0,7,Somerst,108.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,7,900.0,AllPub,168.0,2009,2009,2009,252678.0
1436.0,0.0,0.0,None,3,1Fam,TA,Mn,946.0,0.0,GLQ,Unf,1,0,Gd,490.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,484.0,2,TA,Unf,TA,Attchd,2004.0,1436.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8450.0,Inside,65.0,Reg,0.0,20,RL,266.0,BrkFace,None,0.0,4,CollgCr,98.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,1436.0,AllPub,139.0,2004,2004,2008,210000.0
1248.0,0.0,0.0,None,2,TwnhsE,TA,Av,16.0,0.0,GLQ,Unf,0,0,Gd,1232.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,438.0,2,TA,Fin,TA,Attchd,2005.0,1248.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3010.0,Inside,43.0,Reg,0.0,120,RL,16.0,BrkFace,None,0.0,3,Blmngtn,0.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,5,1248.0,AllPub,108.0,2005,2006,2006,167240.0
1498.0,0.0,0.0,None,2,1Fam,None,None,0.0,0.0,None,None,0,0,None,1498.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,675.0,2,TA,RFn,TA,Attchd,2006.0,1498.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8990.0,Inside,73.0,IR1,0.0,20,RL,0.0,None,None,0.0,4,CollgCr,33.0,5,7,Y,0.0,None,CompShg,Gable,Partial,New,0.0,Pave,5,1498.0,AllPub,351.0,2006,2006,2006,204900.0
1010.0,1257.0,0.0,None,4,1Fam,None,None,0.0,0.0,None,None,0,0,None,1010.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,390.0,2,TA,RFn,TA,BuiltIn,2002.0,2267.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8068.0,Inside,89.82204629154249,IR1,0.0,60,RL,0.0,None,None,0.0,12,Gilbert,46.0,5,6,Y,0.0,None,CompShg,Gable,Normal,ConLI,0.0,Pave,8,1010.0,AllPub,120.0,2002,2002,2009,200000.0
1214.0,1306.0,0.0,None,4,1Fam,TA,No,565.0,0.0,GLQ,Unf,0,0,Gd,638.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,721.0,3,TA,RFn,TA,Attchd,1995.0,2520.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9950.0,Inside,82.0,IR1,0.0,60,RL,290.0,BrkFace,None,0.0,6,NoRidge,114.0,5,7,Y,0.0,None,CompShg,Gable,Abnorml,WD,0.0,Pave,9,1203.0,AllPub,224.0,1995,1995,2007,290000.0
912.0,0.0,0.0,None,3,1Fam,TA,No,842.0,0.0,ALQ,Unf,0,0,TA,70.0,Y,Feedr,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,MnPrv,Fa,1,CBlock,1,Typ,336.0,1,TA,Unf,TA,Detchd,1974.0,912.0,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8521.0,FR2,70.0,Reg,0.0,20,RL,0.0,None,None,0.0,5,Sawyer,0.0,5,5,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,5,912.0,AllPub,0.0,1967,1967,2010,125000.0
1555.0,0.0,0.0,None,2,TwnhsE,TA,Av,16.0,0.0,GLQ,Unf,0,0,Gd,1357.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,430.0,2,TA,Fin,TA,Attchd,2005.0,1555.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3182.0,Inside,43.0,Reg,0.0,120,RL,16.0,BrkFace,None,0.0,5,Blmngtn,20.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,1373.0,AllPub,143.0,2005,2006,2009,192500.0
860.0,1100.0,0.0,None,4,1Fam,TA,No,625.0,0.0,GLQ,Unf,1,0,Gd,235.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,TA,2,PConc,2,Typ,440.0,2,TA,Fin,TA,BuiltIn,2002.0,1960.0,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7851.0,Inside,88.60586888011427,Reg,0.0,60,RL,0.0,None,None,0.0,5,Gilbert,48.0,5,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,8,860.0,AllPub,288.0,2002,2002,2010,216500.0
1414.0,0.0,0.0,None,3,1Fam,TA,Av,24.0,0.0,GLQ,Unf,0,0,Gd,1390.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,494.0,2,TA,RFn,TA,Attchd,2004.0,1414.0,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8773.0,FR2,65.0,Reg,0.0,20,RL,98.0,BrkFace,None,0.0,5,CollgCr,105.0,5,7,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,6,1414.0,AllPub,132.0,2004,2004,2010,185500.0
798.0,689.0,0.0,None,3,1Fam,Fa,No,94.0,0.0,LwQ,Unf,0,0,TA,641.0,Y,Norm,Norm,FuseA,0.0,TA,TA,VinylSd,VinylSd,MnPrv,Gd,1,CBlock,1,Typ,220.0,1,TA,Unf,TA,Detchd,1949.0,1487.0,1,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,8741.0,Inside,52.0,Reg,0.0,50,RL,0.0,None,None,0.0,4,Edwards,140.0,4,6,Y,0.0,None,CompShg,Gable,Normal,WD,0.0,Pave,7,735.0,AllPub,0.0,1945,1950,2010,113000.0
